boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A shining gem-like hoe, extraordinary in both sharpness and durability. Using it for farming enables you to easily cultivate fertile farmlands, reaping a bountiful harvest of crops.",0,item-icon-305,305, 다이아몬드 괭이,1440,"1,2,3,4,5",220,1,0,1,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A gleaming gem-like axe, with an extremely hard blade that effortlessly cleaves through the hardest ores and wood. Its sharpness and durability make it the top tool for gatherers, doubling their resource collection efficiency.",0,item-icon-306,306, 다이아몬드 도끼,1440,"1,2,3,4,5",364,1,0,3,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A radiant gem-like tool crafted for collecting precious ores. Its sharp diamond head effortlessly pierces through hard rocks, aiding in easily locating and collecting valuable ore resources in veins. Whether on expeditions or in prosperous cities, the diamond pickaxe is an essential tool for every miner, unlocking the door to wealth.",0,item-icon-307,307, 다이아몬드 곡괭이,1440,"1,2,3,4,5",370,1,0,3,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Gleaming with the radiance of gemstones, this incredibly sharp pair of scissors effortlessly cuts through any material, be it hard metal or thick fabric, performing tasks quickly and accurately. In the fields, it's a farmer's efficient helper for trimming crops and pruning trees. In the realm of exploration, it's an essential tool for brave adventurers, swiftly collecting precious resources. Whether a farmer or an explorer, the Diamond Scissors are their most reliable partner.",0,item-icon-308,308, 다이아몬드 가위,1440,"1,2,3,4,5",,1,0,1,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
Gleaming with the radiance of gemstones, this scythe possesses an incredibly sharp blade, effortlessly reaping crops in the fields. Its diamond inlays make every harvest efficient and swift, making you a harvesting master in the fields.",0,item-icon-309,309, 다이아몬드 낫,1440,"1,2,3,4,5",,1,0,3,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A splendid and practical item, sparkling with gem-like radiance. It swiftly replenishes your health and mana, allowing you to maintain lasting vitality in battles. Whether in intense battles or lengthy adventure journeys, the Diamond Kettle is your most reliable companion.",0,item-icon-310,310, 다이아몬드 주전자,1440,"1,2,3,4,5",221,1,0,1,999,0,1,5,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A hoe sparkling with starlight, its sharpness effortlessly tills the soil, breathing life into the farmland.",0,item-icon-311,311, 스타 괭이,1440,"1,2,3,4,5",227,1,0,1,999,0,1,6,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
An axe gleaming with starlight, exuding potent energy. Its sharp blade effortlessly cleaves through hard wood, making it the favored tool for gatherers.",0,item-icon-312,312, 스타 도끼,1440,"1,2,3,4,5",372,1,0,3,999,0,1,6,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A pickaxe shining with starlight, its sharp sickle blade effortlessly excavates precious ores and gems. Whether exploring deep mountains or diligently mining in caves, the Starlight Pickaxe is the most reliable companion for gatherers. Its appearance enables more efficient resource gathering, bringing substantial wealth and glory to the user and their team.",0,item-icon-313,313, 스타 곡괭이,1440,"1,2,3,4,5",378,1,0,3,999,0,1,6,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Gleaming with starlight, this lightweight and sharp pair of scissors are used by farmers to precisely trim leaves and branches, rejuvenating plants with vitality. Whether trimming flowers in gardens or organizing crops in the fields, Starlight Scissors are the most effective tool for farmers.",0,item-icon-314,314, 스타 가위,1440,"1,2,3,4,5",,1,0,1,999,0,1,6,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
Gleaming with starlight, its blade is like a shooting star in the night sky, emanating mysterious and powerful energy. It's the first choice tool for gatherers, effortlessly harvesting various plants and herbs, allowing them to seek valuable resources across vast lands.",0,item-icon-315,315, 스타 낫,1440,"1,2,3,4,5",379,1,0,3,999,0,1,6,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A beautifully crafted kettle, shining with star-like radiance. It is one of the farmers' favorite tools, used to irrigate crops in the fields, nurturing their growth. Every drop flowing from the Starlight Kettle is full of vitality, bringing hope for a bountiful harvest to the crops. Whether wheat, vegetables, or fruits, once nourished by the Starlight Kettle, they bloom in vibrant colors under the sun, bringing endless joy and satisfaction to the farmers.",0,item-icon-316,316,별 주전자,1440,"1,2,3,4,5",228,1,0,1,999,0,1,6,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
A golden sword shining with radiance, its blade incredibly sharp. Its precious material grants it formidable attack power and durability, becoming the symbol sought after by warriors. In battle, the golden sword easily breaches enemies' defenses, vanquishing them. Whether facing single adversaries or engaging in large-scale combat, the golden sword is the most reliable companion for warriors.",0,item-icon-317,317, 황금 검,1440,"1,2,3,4",288,1,0,2,999,0,1,4,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
A gem-like shining sword, its razor-sharp edge effortlessly pierces through enemy defenses. It's the primary weapon for warriors, making you an invincible ruler on the battlefield.",0,item-icon-318,318, 다이아몬드 검,1440,"1,2,3,4,5",296,1,0,2,999,0,1,5,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
A starlight shining sword, its edge swift like a shooting star. Its sharpness effortlessly breaches enemy defenses, unleashing boundless power. The wielder can feel the cosmic power coursing through their body, becoming an undeniable force in combat.",0,item-icon-319,319, 별 검,1440,"1,2,3,4,5",302,1,0,2,999,0,1,6,1
"795,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A rare collection tool crafted from pure gold. With its fine-toothed design, it effortlessly gathers various precious resources like herbs, gemstones, and ores. By using the Golden Collection Tool, you'll be able to collect at an extremely high efficiency, obtaining more valuable resources.",0,item-icon-320,320, 황금 채집 모자,1440,"1,2,3,4",359,1,0,3,999,0,1,4,1
"795,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
This upper garment is exclusively designed for collectors, made from carefully selected golden silk. Lightweight and comfortable, it offers excellent protection and flexibility, enabling collectors to move freely during challenging collection activities. Its golden appearance radiates luxury and unique charm, making the wearer the center of attention during adventures.",0,item-icon-321,321, 황금 채집 코트,1440,"1,2,3,4",357,1,0,3,999,0,1,4,1
"795,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
These gloves are specially designed for collectors, woven from fine threads of golden silk. They not only provide outstanding protection but also endow collectors with exceptional agility and dexterity. Wearing the Golden Collection Gloves, your fingers move like dancing spirits, effortlessly gathering various precious resources, making you the invincible king of collectors.",0,item-icon-322,322, 황금 채집 장갑,1440,"1,2,3,4",358,1,0,3,999,0,1,4,1
"795,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
These pants are tailored for collectors, made from high-quality golden threads. They boast excellent durability and comfort, allowing collectors to maintain a relaxed and pleasant state during demanding work. Equipped with multiple practical pockets and tool fasteners, the Golden Collection Pants facilitate the carrying and use of various collection tools. Whether collecting precious ores, rare herbs, or other valuable resources, these pants provide excellent efficiency and comfort for the collector.",0,item-icon-323,323, 황금 채집 바지,1440,"1,2,3,4",360,1,0,3,999,0,1,4,1
"795,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
These shoes are exclusively crafted for collectors using golden material. Lightweight and comfortable, they provide excellent traction and durability, allowing collectors to move freely across various terrains. These shoes also come with special collection skill enhancements, enhancing the efficiency and quality of the collector's harvest. Whether in dense forests, rugged mountains, or vast plains, the Golden Collection Shoes are indispensable companions for collectors.",0,item-icon-324,324, 황금 채집 신발,1440,"1,2,3,4",361,1,0,3,999,0,1,4,1
"796,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A tool specifically designed for collectors, featuring a sharp blade capable of easily cutting through hard ores and gemstones. Whether excavating precious diamond veins or gathering rare gems, this tool assists you in swiftly and effectively completing tasks. Its precision and durability make it one of the preferred tools among collectors.",0,item-icon-325,325, 다이아몬드 채집 모자,1440,"1,2,3,4,5",367,1,0,3,999,0,1,5,1
"796,1",4,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
This upper garment is exclusively tailored for collectors to offer the best collection experience. Crafted from high-quality materials, it is lightweight and durable, allowing comfort and flexibility during diamond collection. It possesses robust protective capabilities, warding off various challenges and dangers in the wilderness. Whether in mountains, caves, or rivers, this upper garment stands as your most reliable partner, enabling you to become a true diamond collection expert.",0,item-icon-326,326, 다이아몬드 채집 코트,1440,"1,2,3,4,5",365,1,0,3,999,0,1,5,1
