canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,quality-int[],subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao sức mạnh tấn công chiến đấu của bạn
-------
Công cụ mạnh mẽ này được chế tạo từ đá cứng, làm cho nó cực kỳ bền và hoàn hảo để đập qua các chướng ngại vật khó khăn. Đầu nặng của nó mang lại một tác động thỏa mãn, làm cho nó trở thành một lựa chọn ưa thích của những người phiêu lưu và nhà xây dựng.
",0,item-icon-222,222,Lv 0 Búa đá,1,0,2,999,0,1,0,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao sức mạnh tấn công chiến đấu của bạn
-------
Cung gỗ chắc chắn được chế tạo với độ chính xác, hoàn hảo cho các cuộc tấn công từ xa. Bề mặt mịn màng và thiết kế được khắc tinh xảo đảm bảo việc cầm nắm thoải mái và bắn chính xác.
",0,item-icon-223,223,Lv 0 Cung gỗ,1,0,2,999,0,1,0,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao hiệu suất thu thập của bạn
-------
Liềm đá là một cây liềm được làm từ đá cứng. Lưỡi liềm sắc bén và có thể dễ dàng cắt qua các loại cây cỏ khác nhau. Tay cầm của liềm đá được thiết kế cẩn thận, mang lại cảm giác cầm nắm thoải mái và sử dụng ổn định và linh hoạt. Vật liệu đá của nó làm cho nó bền và chống gỉ, phù hợp để sử dụng ngoài trời. Dù là cắt tỉa cỏ hoặc thu hoạch mùa màng, liềm đá là một công cụ thực tế.
",0,item-icon-225,225,Lv 1 Lưỡi cắt đá,1,0,3,999,0,1,0,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao hiệu suất thu thập của bạn
-------
Liềm đồng là một công cụ nông nghiệp được làm từ đồng nguyên chất, có lưỡi cong và tay cầm chắc chắn. Lưỡi liềm sắc bén và bền, phù hợp để cắt cỏ và thu hoạch cây trồng. Vật liệu đồng làm cho liềm cứng cáp hơn và chống gỉ. Nó được thiết kế tinh xảo, thoải mái cầm nắm và dễ sử dụng. Liềm đồng là một trong những công cụ lao động cần thiết cho nông dân, giúp họ hoàn thành việc thu hoạch trên cánh đồng. Dù ở cánh đồng hay trang trại, liềm đồng thể hiện tính thực tế và độ bền của nó.
",0,item-icon-226,226,Lv 2 Lưỡi cắt đồng,1,0,3,999,0,1,1,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao hiệu suất thu thập của bạn
-------
Liềm sắt là một công cụ chắc chắn và bền bỉ được làm từ sắt chất lượng cao. Lưỡi liềm sắc bén và phù hợp để cắt cỏ, thu hoạch cây trồng và các công việc nông nghiệp khác. Thiết kế cong của liềm cho phép người dùng dễ dàng cắt cây trồng và nâng cao hiệu suất làm việc. Tay cầm của nó được thiết kế cẩn thận để cầm nắm thoải mái và sử dụng ổn định. Dù là công việc nông nghiệp hay cắt tỉa vườn, liềm sắt là một công cụ không thể thiếu.
",0,item-icon-227,227,Lv 3 Lưỡi cắt sắt,1,0,3,999,0,1,2,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao hiệu suất thu thập của bạn
-------
Cuốc pha lê, một vũ khí tỏa sáng với ánh sáng pha lê trong suốt, lưỡi được làm từ pha lê tinh khiết, trong suốt như nước, tỏa ra một ma thuật bí ẩn. Lưỡi cuốc cực kỳ sắc bén, có thể dễ dàng cắt qua mọi chướng ngại vật. Tay cầm của nó được trang trí với các hoa văn bạc tinh xảo, tạo ra một cảm giác quý phái và bí ẩn. Cầm cuốc pha lê, có cảm giác như có thể kiểm soát sức mạnh của thiên nhiên, giải phóng năng lượng vô tận, trở thành một sự hiện diện bất khả chiến bại trong trận đấu. Dù là một chiến binh hay một pháp sư, họ đều khao khát sở hữu vũ khí độc đáo này để thể hiện sức mạnh vô biên của mình.
",0,item-icon-228,228,Lv 4 Lưỡi cắt pha lê,1,0,3,999,0,1,3,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao hiệu suất thu thập của bạn
-------
Liềm vàng, tỏa sáng với ánh sáng vàng, cực kỳ sắc bén, lưỡi liềm được nhúng vàng quý, tỏa ra một không khí xa hoa. Lưỡi liềm cong, hoàn hảo cho việc thu hoạch cây trồng. Với một cú đánh, nó mang lại một mùa màng phong phú, giống như vàng. Tay cầm được khắc tinh xảo, tráng lệ nhưng thoải mái, cầm nắm nó trong tay cảm giác như sở hữu sức mạnh vô tận. Dù là một vật trang trí hay một công cụ thực tế, liềm vàng là một lựa chọn độc đáo và xa hoa.
",0,item-icon-229,229,Lv 5 Lưỡi cắt vàng,1,0,3,999,0,1,4,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao hiệu suất thu thập của bạn
-------
Cuốc kim cương là một vũ khí tinh xảo và tráng lệ, với lưỡi được làm từ kim cương tinh khiết, tỏa sáng với ánh sáng quyến rũ. Lưỡi cuốc cực kỳ sắc bén, có thể dễ dàng cắt qua mọi chướng ngại vật. Tay cầm của nó được thiết kế tinh xảo, mang lại cảm giác cầm nắm thoải mái, cho phép linh hoạt và dễ dàng hơn trong trận đấu. Cuốc kim cương không chỉ sở hữu sức mạnh tấn công đáng kể mà còn có tính chất ma thuật độc đáo, có thể phóng ra những làn sóng năng lượng chết người, để lại kẻ thù không có nơi trốn tránh. Dù trong trận đấu hay trưng bày, Cuốc kim cương là một kho báu đáng chú ý.
",0,item-icon-230,230,Lv 6 Lưỡi cắt kim cương,1,0,3,999,0,1,5,1
0,1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Khi trang bị, nó có thể cải thiện thuộc tính. Nâng cao hiệu suất thu thập của bạn
-------
Cuốc sao, một cây cuốc tỏa sáng với ánh sáng sao, với vô số ngôi sao sáng được nhúng trong lưỡi cuốc, tỏa ra một ánh sáng bí ẩn. Lưỡi cuốc cực kỳ sắc bén, có thể dễ dàng cắt qua mọi chướng ngại vật. Tay cầm của cuốc được khắc với các hoa văn chòm sao tinh xảo, tạo ra một cảm giác thần thánh và trang nghiêm. Vung cuốc sao cảm giác như đang khai thác sức mạnh của các ngôi sao, cho phép cảm nhận sức mạnh và vinh quang vô tận. Dù trong trận đấu hay nghi lễ, đó là một lựa chọn tuyệt vời.
",0,item-icon-231,231,Lv 7 Cuốc ánh sáng sao,1,0,3,999,0,1,6,1
"1,3,4",1,"Bạn có thể thu được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Chai thuốc đốt cháy
",347,item-icon-232,232,Bom,1,0,3,999,0,3,0,1
"1,3,4",1,"Bạn có thể thu được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Chai sấm sét vàng
",348,item-icon-233,233,Thuốc làm choáng,1,0,3,999,0,3,0,1
"1,3,4",1,"Bạn có thể thu được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Combo Miss
",351,item-icon-234,234,Thuốc nhớt,1,0,3,999,0,3,0,1
"1,3,4",1,"Bạn có thể thu được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Xóa Buff
",352,item-icon-235,235,Thuốc cháy,1,0,3,999,0,3,0,1
"1,3,4",1,"Bạn có thể thu được mục này thông qua tổng hợp.
Hình dạng thời trang không có thuộc tính
-------",356,item-icon-236,236,Ánh sáng vàng,1,0,3,999,0,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Combo Miss
",357,item-icon-237,237,Combo trượt,1,0,3,999,0,3,0,1
"1,3,4",1,"Bạn có thể nhận được mục này thông qua tổng hợp.
Sử dụng nó có thể kích hoạt hiệu ứng đặc biệt.
-------
Buff Clear
",358,item-icon-238,238,Xóa buff,1,0,3,999,0,3,0,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-241,241,Tóc Baseball Pro,5,0,2,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-242,242,Áo Baseball Pro,5,0,2,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-243,243,Găng tay Baseball Pro,5,0,2,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-244,244,Quần Baseball Pro,5,0,2,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-245,245,Giày Baseball Pro,5,0,2,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-246,246,Tóc Ya-shiro,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-247,247,Áo Ya-shiro,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-248,248,Găng tay Ya-shiro,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-249,249,Quần Ya-shiro,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-250,250,Giày Ya-shiro,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-251,251,Tóc Hell Baron,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-252,252,Áo Hell Baron,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-253,253,Găng tay Hell Baron,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-254,254,Quần Hell Baron,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-255,255,Giày Hell Baron,5,0,2,999,0,1,3,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-257,257,Tóc Stylish Lad,5,0,1,999,0,1,0,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-258,258,Áo Stylish Lad,5,0,1,999,0,1,0,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-259,259,Găng tay Stylish Lad,5,0,1,999,0,1,0,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-260,260,Quần Stylish Lad,5,0,1,999,0,1,0,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-261,261,Giày Stylish Lad,5,0,1,999,0,1,0,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-262,262,Tóc Speedster,5,0,1,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-263,263,Áo Speedster,5,0,1,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-264,264,Găng tay Speedster,5,0,1,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-265,265,Quần Speedster,5,0,1,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-266,266,Giày Speedster,5,0,1,999,0,1,1,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-267,267,Tóc Roman Soldier,5,0,3,999,0,1,2,1
4,1,"Có cơ hội nhận được khi tổng hợp trang bị.
Hình dáng thời trang không có thuộc tính
-------
Đề nghị mặc như một trang phục
",0,item-icon-268,268,Áo Roman Soldier,5,0,3,999,0,1,2,1
