classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
5, Recaste seu Chapéu de Lutador de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-535,535,5,"340,1;945,23", Nível 5 Recasting do Chapéu de Lutador de Diamante,"340,2,1,4426;340,3,1,2950;340,4,1,1967;340,5,1,655",1.0,0,50500535,1,10,-,2,0,4,0,3000
5, Recaste seu Martelo de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-536,536,5,"445,1;945,23", Nível 5 Recasting do Martelo de Diamante,"445,2,1,4426;445,3,1,2950;445,4,1,1967;445,5,1,655",1.0,0,50500536,1,10,-,2,0,4,0,3000
5, Recaste seu Machado de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-537,537,5,"306,1;946,23", Nível 5 Recasting do Machado de Diamante,"306,2,1,4426;306,3,1,2950;306,4,1,1967;306,5,1,655",1.0,0,50500537,1,10,-,3,0,4,0,3000
5, Recaste seus Sapatos de Coleta de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-538,538,5,"329,1;946,23", Nível 5 Recasting dos Sapatos de Coleta de Diamante,"329,2,1,4426;329,3,1,2950;329,4,1,1967;329,5,1,655",1.0,0,50500538,1,10,-,3,0,4,0,3000
5, Recaste seu Casaco de Coleta de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-539,539,5,"326,1;946,23", Nível 5 Recasting do Casaco de Coleta de Diamante,"326,2,1,4426;326,3,1,2950;326,4,1,1967;326,5,1,655",1.0,0,50500539,1,10,-,3,0,4,0,3000
5, Recaste suas Calças de Lutador de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-540,540,5,"343,1;945,23", Nível 5 Recasting das Calças de Lutador de Diamante,"343,2,1,4426;343,3,1,2950;343,4,1,1967;343,5,1,655",1.0,0,50500540,1,10,-,2,0,4,0,3000
5, Recaste seus Sapatos de Lutador de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-541,541,5,"344,1;945,23", Nível 5 Recasting dos Sapatos de Lutador de Diamante,"344,2,1,4426;344,3,1,2950;344,4,1,1967;344,5,1,655",1.0,0,50500541,1,10,-,2,0,4,0,3000
5, Recaste sua Luva de Coleta de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-542,542,5,"327,1;946,23", Nível 5 Recasting da Luva de Coleta de Diamante,"327,2,1,4426;327,3,1,2950;327,4,1,1967;327,5,1,655",1.0,0,50500542,1,10,-,3,0,4,0,3000
5, Recaste seu Chapéu de Coleta de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-543,543,5,"325,1;946,23", Nível 5 Recasting do Chapéu de Coleta de Diamante,"325,2,1,4426;325,3,1,2950;325,4,1,1967;325,5,1,655",1.0,0,50500543,1,10,-,3,0,4,0,3000
5, Recaste suas Calças de Coleta de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-544,544,5,"328,1;946,23", Nível 5 Recasting das Calças de Coleta de Diamante,"328,2,1,4426;328,3,1,2950;328,4,1,1967;328,5,1,655",1.0,0,50500544,1,10,-,3,0,4,0,3000
5, Recaste seu Casaco de Fazendeiro de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-545,545,5,"356,1;947,23", Nível 5 Recasting do Casaco de Fazendeiro de Diamante,"356,2,1,4426;356,3,1,2950;356,4,1,1967;356,5,1,655",1.0,0,50500545,1,10,-,1,0,4,0,3000
5, Recaste seu Arco de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-546,546,5,"451,1;945,23", Nível 5 Recasting do Arco de Diamante,"451,2,1,4426;451,3,1,2950;451,4,1,1967;451,5,1,655",1.0,0,50500546,1,10,-,2,0,4,0,3000
5, Recaste sua Escova de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-547,547,5,"457,1;947,23", Nível 5 Recasting da Escova de Diamante,"457,2,1,4426;457,3,1,2950;457,4,1,1967;457,5,1,655",1.0,0,50500547,1,10,-,1,0,4,0,3000
5, Recaste sua Luva de Fazendeiro de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-548,548,5,"357,1;947,23", Nível 5 Recasting da Luva de Fazendeiro de Diamante,"357,2,1,4426;357,3,1,2950;357,4,1,1967;357,5,1,655",1.0,0,50500548,1,10,-,1,0,4,0,3000
5, Recaste seu Chapéu de Fazendeiro de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-549,549,5,"355,1;947,23", Nível 5 Recasting do Chapéu de Fazendeiro de Diamante,"355,2,1,4426;355,3,1,2950;355,4,1,1967;355,5,1,655",1.0,0,50500549,1,10,-,1,0,4,0,3000
5, Recaste sua Chaleira de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-551,551,5,"310,1;947,23", Nível 5 Recasting da Chaleira de Diamante,"310,2,1,4426;310,3,1,2950;310,4,1,1967;310,5,1,655",1.0,0,50500551,1,10,-,1,0,4,0,3000
5, Recaste sua Picareta de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-552,552,5,"307,1;946,23", Nível 5 Recasting da Picareta de Diamante,"307,2,1,4426;307,3,1,2950;307,4,1,1967;307,5,1,655",1.0,0,50500552,1,10,-,3,0,4,0,3000
6, Recaste sua Escova de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-553,553,6,"458,1;947,49", Nível 6 Recasting da Escova de Estrela,"458,2,1,4426;458,3,1,2950;458,4,1,1967;458,5,1,655",1.0,0,50400553,1,10,-,1,0,4,0,4000
6, Recaste sua Luva de Coleta de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-554,554,6,"332,1;946,49", Nível 6 Recasting da Luva de Coleta de Estrela,"332,2,1,4426;332,3,1,2950;332,4,1,1967;332,5,1,655",1.0,0,50400554,1,10,-,3,0,4,0,4000
6, Recaste seus Sapatos de Lutador de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-555,555,6,"349,1;945,49", Nível 6 Recasting dos Sapatos de Lutador de Estrela,"349,2,1,4426;349,3,1,2950;349,4,1,1967;349,5,1,655",1.0,0,50400555,1,10,-,2,0,4,0,4000
6, Recaste seu Casaco de Coleta de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-556,556,6,"331,1;946,49", Nível 6 Recasting do Casaco de Coleta de Estrela,"331,2,1,4426;331,3,1,2950;331,4,1,1967;331,5,1,655",1.0,0,50400556,1,10,-,3,0,4,0,4000
6, Recaste seu Chapéu de Coleta de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-557,557,6,"330,1;946,49", Nível 6 Recasting do Chapéu de Coleta de Estrela,"330,2,1,4426;330,3,1,2950;330,4,1,1967;330,5,1,655",1.0,0,50400557,1,10,-,3,0,4,0,4000
6, Recaste suas Calças de Coleta de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-558,558,6,"333,1;946,49", Nível 6 Recasting das Calças de Coleta de Estrela,"333,2,1,4426;333,3,1,2950;333,4,1,1967;333,5,1,655",1.0,0,50400558,1,10,-,3,0,4,0,4000
6, Recaste seu Arco de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-559,559,6,"452,1;945,49", Nível 6 Recasting do Arco de Luz Estelar,"452,2,1,4426;452,3,1,2950;452,4,1,1967;452,5,1,655",1.0,0,50400559,1,10,-,2,0,4,0,4000
6, Recaste suas Calças de Fazendeiro de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-560,560,6,"363,1;947,49", Nível 6 Recasting das Calças de Fazendeiro de Estrela,"363,2,1,4426;363,3,1,2950;363,4,1,1967;363,5,1,655",1.0,0,50400560,1,10,-,1,0,4,0,4000
6, Recaste sua Espada de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-561,561,6,"319,1;945,49", Nível 6 Recasting da Espada de Estrela,"319,2,1,4426;319,3,1,2950;319,4,1,1967;319,5,1,655",1.0,0,50400561,1,10,-,2,0,4,0,4000
6, Recaste seus Sapatos de Coleta de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-562,562,6,"334,1;946,49", Nível 6 Recasting dos Sapatos de Coleta de Estrela,"334,2,1,4426;334,3,1,2950;334,4,1,1967;334,5,1,655",1.0,0,50400562,1,10,-,3,0,4,0,4000
6, Recaste sua Chaleira de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-563,563,6,"316,1;947,49", Nível 6 Recasting da Chaleira de Estrela,"316,2,1,4426;316,3,1,2950;316,4,1,1967;316,5,1,655",1.0,0,50400563,1,10,-,1,0,4,0,4000
6, Recaste sua Enxada de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-564,564,6,"311,1;947,49", Nível 6 Recasting da Enxada de Estrela,"311,2,1,4426;311,3,1,2950;311,4,1,1967;311,5,1,655",1.0,0,50400564,1,10,-,1,0,4,0,4000
6, Recaste sua Picareta de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-565,565,6,"313,1;946,49", Nível 6 Recasting da Picareta de Estrela,"313,2,1,4426;313,3,1,2950;313,4,1,1967;313,5,1,655",1.0,0,50400565,1,10,-,3,0,4,0,4000
6, Recaste sua Foice de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-566,566,6,"315,1;946,49", Nível 6 Recasting da Foice de Estrela,"315,2,1,4426;315,3,1,2950;315,4,1,1967;315,5,1,655",1.0,0,50400566,1,10,-,3,0,4,0,4000
6, Recaste seus Sapatos de Fazendeiro de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-568,568,6,"364,1;947,49", Nível 6 Recasting dos Sapatos de Fazendeiro de Estrela,"364,2,1,4426;364,3,1,2950;364,4,1,1967;364,5,1,655",1.0,0,50400568,1,10,-,1,0,4,0,4000
6, Recaste sua Luva de Lutador de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-569,569,6,"347,1;945,49", Nível 6 Recasting da Luva de Lutador de Estrela,"347,2,1,4426;347,3,1,2950;347,4,1,1967;347,5,1,655",1.0,0,50400569,1,10,-,2,0,4,0,4000
6, Recaste seu Casaco de Lutador de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-570,570,6,"346,1;945,49", Nível 6 Recasting do Casaco de Lutador de Estrela,"346,2,1,4426;346,3,1,2950;346,4,1,1967;346,5,1,655",1.0,0,50400570,1,10,-,2,0,4,0,4000
6, Recaste seu Chapéu de Lutador de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-571,571,6,"345,1;945,49", Nível 6 Recasting do Chapéu de Lutador de Estrela,"345,2,1,4426;345,3,1,2950;345,4,1,1967;345,5,1,655",1.0,0,50400571,1,10,-,2,0,4,0,4000
6, Recaste suas Calças de Lutador de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-572,572,6,"348,1;945,49", Nível 6 Recasting das Calças de Lutador de Estrela,"348,2,1,4426;348,3,1,2950;348,4,1,1967;348,5,1,655",1.0,0,50400572,1,10,-,2,0,4,0,4000
6, Recaste seu Chapéu de Fazendeiro de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-573,573,6,"360,1;947,49", Nível 6 Recasting do Chapéu de Fazendeiro de Estrela,"360,2,1,4426;360,3,1,2950;360,4,1,1967;360,5,1,655",1.0,0,50400573,1,10,-,1,0,4,0,4000
6, Recaste seu Casaco de Fazendeiro de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-574,574,6,"361,1;947,49", Nível 6 Recasting do Casaco de Fazendeiro de Estrela,"361,2,1,4426;361,3,1,2950;361,4,1,1967;361,5,1,655",1.0,0,50400574,1,10,-,1,0,4,0,4000
6, Recaste sua Luva de Fazendeiro de Estrela. O nível de aprimoramento não será mantido.,2,recipe-icon-575,575,6,"362,1;947,49", Nível 6 Recasting da Luva de Fazendeiro de Estrela,"362,2,1,4426;362,3,1,2950;362,4,1,1967;362,5,1,655",1.0,0,50400575,1,10,-,1,0,4,0,4000
4, Recaste sua Foice Dourada. O nível de aprimoramento não será mantido.,2,recipe-icon-576,576,4,"303,1;946,12", Nível 4 Recasting da Foice Dourada,"303,2,1,4736;303,3,1,3157;303,4,1,2105",1.0,0,50600576,1,10,-,3,0,4,0,2000
5, Recaste sua Foice de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-577,577,5,"309,1;946,23", Nível 5 Recasting da Foice de Diamante,"309,2,1,4426;309,3,1,2950;309,4,1,1967;309,5,1,655",1.0,0,50500577,1,10,-,3,0,4,0,3000
6,@@ Recaste sua Estrela Machado. O nível de aprimoramento não será mantido.,2,recipe-icon-578,578,6,"312,1;946,49",Lv 6 Recasting do Machado Estrela ,"312,2,1,4426;312,3,1,2950;312,4,1,1967;312,5,1,655",1.0,0,50400578,1,10,-,3,0,4,0,4000
2, Recaste seu Arco de Metal. O nível de aprimoramento não será mantido.,2,recipe-icon-579,579,2,"288,1;945,3", Lv 2 Recasting do Arco de Metal ,"288,2,1,10000",1.0,0,10800579,1,10,-,2,0,4,0,0
3, Recaste seu Chapéu Duro da Sorte. O nível de aprimoramento não será mantido.,2,recipe-icon-580,580,3,"100,1;947,6", Lv 3 Recasting do Chapéu Duro da Sorte ,"100,2,1,6000;100,3,1,4000",1.0,0,50700580,1,10,-,1,0,4,0,0
4, Recaste sua Espada Dourada. O nível de aprimoramento não será mantido.,2,recipe-icon-581,581,4,"317,1;945,12", Lv 4 Recasting da Espada Dourada ,"317,2,1,4736;317,3,1,3157;317,4,1,2105",1.0,0,50600581,1,10,-,2,0,4,0,2000
5, Recaste sua Espada de Diamante. O nível de aprimoramento não será mantido.,2,recipe-icon-582,582,5,"318,1;945,23", Lv 5 Recasting da Espada de Diamante ,"318,2,1,4426;318,3,1,2950;318,4,1,1967;318,5,1,655",1.0,0,50500582,1,10,-,2,0,4,0,3000
6, Recaste seu Martelo de Luz das Estrelas. O nível de aprimoramento não será mantido.,2,recipe-icon-583,583,6,"446,1;945,49", Lv 6 Recasting do Martelo Estrelar ,"446,2,1,4426;446,3,1,2950;446,4,1,1967;446,5,1,655",1.0,0,50400583,1,10,-,2,0,4,0,4000
2, Receita de Slime de Energia de Coleta de Nível 2,2,recipe-icon-585,585,2,"482,1;33,4;34,4;35,4", Lv 2 Receita de Slime de Energia de Combate ,"483,1,1,10000",4.0,0,20800585,1,6,-,2,0,4,0,0
6, Receita de Slime de Energia de Combate de Nível 6,2,recipe-icon-586,586,6,"486,1;400,4;399,4;398,4", Lv 6 Receita de Slime de Energia de Agricultura ,"487,1,1,10000",4.0,0,20400586,1,6,-,1,0,4,0,0
5, Receita de Slime de Energia de Combate de Nível 5,2,recipe-icon-587,587,5,"485,1;386,4;387,4;388,4", Lv 5 Receita de Slime de Energia de Agricultura ,"486,1,1,10000",4.0,0,20500587,1,6,-,1,0,4,0,0
1, Receita de Slime de Energia de Coleta de Nível 1,2,recipe-icon-588,588,1,"30,4;31,4;32,4", Lv 1 Receita de Slime de Energia de Combate ,"482,1,1,10000",4.0,0,20900588,1,6,-,2,0,4,0,0
5, Receita de Slime de Energia de Coleta de Nível 5,2,recipe-icon-589,589,5,"485,1;370,4;368,4;369,4", Lv 5 Receita de Slime de Energia de Combate ,"486,1,1,10000",4.0,0,20500589,1,6,-,2,0,4,0,0
4, Receita de Slime de Energia de Coleta de Nível 4,2,recipe-icon-590,590,4,"484,1;365,4;366,4;367,4", Lv 4 Receita de Slime de Energia de Combate ,"485,1,1,10000",4.0,0,20600590,1,6,-,2,0,4,0,0
1, Receita de Slime de Energia de Combate de Nível 1,2,recipe-icon-591,591,1,"177,4;178,4;179,4", Lv 1 Receita de Slime de Energia de Agricultura ,"482,1,1,10000",4.0,0,20900591,1,6,-,1,0,4,0,0
3, Receita de Slime de Energia de Coleta de Nível 3,2,recipe-icon-592,592,3,"483,1;38,4;37,4;36,4", Lv 3 Receita de Slime de Energia de Combate ,"484,1,1,10000",4.0,0,20700592,1,6,-,2,0,4,0,0
2, Receita de Slime de Energia de Combate de Nível 2,2,recipe-icon-593,593,2,"482,1;180,4;181,4;182,4", Lv 2 Receita de Slime de Energia de Agricultura ,"483,1,1,10000",4.0,0,20800593,1,6,-,1,0,4,0,0
4, Receita de Slime de Energia de Combate de Nível 4,2,recipe-icon-594,594,4,"484,1;392,4;394,4;393,4", Lv 4 Receita de Slime de Energia de Agricultura ,"485,1,1,10000",4.0,0,20600594,1,6,-,1,0,4,0,0
6, Receita de Slime de Energia de Coleta de Nível 6,2,recipe-icon-595,595,6,"486,1;371,4;373,4;372,4", Lv 6 Receita de Slime de Energia de Combate ,"487,1,1,10000",4.0,0,20400595,1,6,-,2,0,4,0,0
3, Receita de Slime de Energia de Combate de Nível 3,2,recipe-icon-596,596,3,"483,1;183,4;185,4;184,4", Lv 3 Receita de Slime de Energia de Agricultura ,"484,1,1,10000",4.0,0,20700596,1,6,-,1,0,4,0,0
1, Receita de Slime de Energia de Combate de Nível 1,2,recipe-icon-597,597,1,"70,4;72,4;71,4", Lv 1 Receita de Slime de Energia de Agricultura ,"482,1,1,10000",4.0,0,20900597,1,6,-,1,0,4,0,0
2, Receita de Slime de Energia de Combate de Nível 2,2,recipe-icon-598,598,2,"482,1;73,4;74,4;75,4", Lv 2 Receita de Slime de Energia de Agricultura ,"483,1,1,10000",4.0,0,20800598,1,6,-,1,0,4,0,0
3, Receita de Slime de Energia de Combate de Nível 3,2,recipe-icon-599,599,3,"483,1;77,4;76,4;78,4", Lv 3 Receita de Slime de Energia de Agricultura ,"484,1,1,10000",4.0,0,20700599,1,6,-,1,0,4,0,0
4, Receita de Slime de Energia de Combate de Nível 4,2,recipe-icon-600,600,4,"484,1;383,4;384,4;385,4", Lv 4 Receita de Slime de Energia de Agricultura ,"485,1,1,10000",4.0,0,20600600,1,6,-,1,0,4,0,0
5, Receita de Slime de Energia de Combate de Nível 5,2,recipe-icon-601,601,5,"485,1;396,4;395,4;397,4", Lv 5 Receita de Slime de Energia de Agricultura ,"486,1,1,10000",4.0,0,20500601,1,6,-,1,0,4,0,0
6, Receita de Slime de Energia de Combate de Nível 6,2,recipe-icon-602,602,6,"486,1;389,4;391,4;390,4", Lv 6 Receita de Slime de Energia de Agricultura ,"487,1,1,10000",4.0,0,20400602,1,6,-,1,0,4,0,0
0, Você pode receber as seguintes recompensas:300 LUAG 20%200 LUAG 30%100 LUAG 50%,2,recipe-icon-604,604,0,"480,5", Troca de LUAG Quebrado ,"478,1,6,6250;478,1,10,3750;478,1,20,",4.0,0,51000604,1,6,0,0,0,4,0,32000
1, Receita de Poção de Restauração de Energia de Nível 1Produz 3 frascos de poção de restauração de energia de 4 unidades.,2,recipe-icon-605,605,1,"482,1;479,1", Receita de Poção de Restauração de Energia Lv 1 ,"709,1,3,5000;709,1,4,5000",3.0,0,50900605,1,6,-,3,0,4,0,0
2, Receita de Poção de Restauração de Energia de Nível 2Produz 3 frascos de poção de restauração de energia de 10 unidades.,2,recipe-icon-606,606,2,"483,1;479,1", Receita de Poção de Restauração de Energia Lv 2 ,"710,1,3,10000",3.0,0,40800606,1,6,-,3,0,4,0,0
3, Receita de Poção de Restauração de Energia de Nível 3Produz 3 frascos de poção de restauração de energia de 17 unidades.,2,recipe-icon-607,607,3,"484,1;479,1", Receita de Poção de Restauração de Energia Lv 3 ,"711,1,3,10000",3.0,0,40700607,1,6,-,3,0,4,0,20
4, Receita de Poção de Restauração de Energia de Nível 4Produz 3 frascos de poção de restauração de energia de 25 unidades.,2,recipe-icon-608,608,4,"485,1;479,1", Receita de Poção de Restauração de Energia Lv 4 ,"712,1,3,10000",3.0,0,40600608,1,6,-,3,0,4,0,20
5, Receita de Poção de Restauração de Energia de Nível 5Produz 3 frascos de poção de restauração de energia de 34 unidades.,2,recipe-icon-609,609,5,"486,1;479,1", Receita de Poção de Restauração de Energia Lv 5 ,"713,1,3,10000",3.0,0,40500609,1,6,-,3,0,4,0,20
6, Receita de Poção de Restauração de Energia de Nível 6Produz 3 frascos de poção de restauração de energia de 44 unidades.,2,recipe-icon-610,610,6,"487,1;479,1", Receita de Poção de Restauração de Energia Lv 6 ,"714,1,3,10000",3.0,0,40400610,1,6,-,3,0,4,0,20
7, Receita de Poção de Restauração de Energia de Nível 7Produz 3 frascos de poção de restauração de energia de 55 unidades.,2,recipe-icon-611,611,7,"488,1;479,1", Receita de Poção de Restauração de Energia Lv 7 ,"715,1,3,10000",3.0,0,40300611,1,6,-,3,0,4,0,20
8, Receita de Poção de Restauração de Energia de Nível 8Produz 3 frascos de poção de restauração de energia de 67 unidades.,2,recipe-icon-612,612,8,"489,1;479,1", Receita de Poção de Restauração de Energia Lv 8 ,"716,1,3,10000",3.0,0,40200612,1,6,-,3,0,4,0,20
9, Receita de Poção de Restauração de Energia de Nível 9Produz 3 frascos de poção de restauração de energia de 80 unidades.,2,recipe-icon-613,613,9,"490,1;479,1", Receita de Poção de Restauração de Energia Lv 9 ,"717,1,3,10000",3.0,0,40100613,1,6,-,3,0,4,0,20
7, Receita de Slime de Energia de Coleta de Nível 7,2,recipe-icon-614,614,7,"487,1;491,4;492,4;493,4", Lv 7 Receita de Slime de Energia de Combate ,"488,1,1,10000",4.0,0,20300614,1,6,-,2,0,4,0,0
8, Receita de Slime de Energia de Coleta de Nível 8,2,recipe-icon-615,615,8,"488,1;503,4;504,4;505,4", Lv 8 Receita de Slime de Energia de Combate ,"489,1,1,10000",4.0,0,20200615,1,6,-,2,0,4,0,0
9, Receita de Slime de Energia de Combate de Nível 9,2,recipe-icon-616,616,9,"489,1;521,4;522,4;523,4", Lv 9 Receita de Slime de Energia de Agricultura ,"490,1,1,10000",4.0,0,20100616,1,6,-,1,0,4,0,0
7, Receita de Slime de Energia de Combate de Nível 7,2,recipe-icon-617,617,7,"487,1;498,4;497,4;499,4", Lv 7 Receita de Slime de Energia de Agricultura ,"488,1,1,10000",4.0,0,20300617,1,6,-,1,0,4,0,0
8, Receita de Slime de Energia de Agricultura de Nível 8,2,recipe-icon-618,618,8,"488,1;506,4;508,4;507,4", Lv 8 Receita de Slime de Energia de Coleta ,"489,1,1,10000",4.0,0,20200618,1,6,-,3,0,4,0,0
9, Receita de Slime de Energia de Coleta de Nível 9,2,recipe-icon-619,619,9,"489,1;515,4;516,4;517,4", Lv 9 Receita de Slime de Energia de Combate ,"490,1,1,10000",4.0,0,20100619,1,6,-,2,0,4,0,0
7, Receita de Slime de Energia de Combate de Nível 7,2,recipe-icon-620,620,7,"487,1;500,4;501,4;502,4", Lv 7 Receita de Slime de Energia de Agricultura ,"488,1,1,10000",4.0,0,20300620,1,6,-,1,0,4,0,0
8, Receita de Slime de Energia de Combate de Nível 8,2,recipe-icon-621,621,8,"488,1;509,4;510,4;511,4", Lv 8 Receita de Slime de Energia de Agricultura ,"489,1,1,10000",4.0,0,20200621,1,6,-,1,0,4,0,0
9, Receita de Slime de Energia de Agricultura de Nível 9,2,recipe-icon-622,622,9,"489,1;518,4;519,4;520,4", Lv 9 Receita de Slime de Energia de Coleta ,"490,1,1,10000",4.0,0,20100622,1,6,-,3,0,4,0,0
7, Receita de Slime de Energia de Agricultura de Nível 7,2,recipe-icon-623,623,7,"487,1;494,4;495,4;496,4", Lv 7 Receita de Slime de Energia de Coleta ,"488,1,1,10000",4.0,0,20300623,1,6,-,3,0,4,0,0
8, Receita de Slime de Energia de Combate de Nível 8,2,recipe-icon-624,624,8,"488,1;513,4;512,4;514,4", Lv 8 Receita de Slime de Energia de Agricultura ,"489,1,1,10000",4.0,0,20200624,1,6,-,1,0,4,0,0
9, Receita de Slime de Energia de Combate de Nível 9,2,recipe-icon-625,625,9,"489,1;525,4;526,4;524,4", Lv 9 Receita de Slime de Energia de Agricultura ,"490,1,1,10000",4.0,0,20100625,1,6,-,1,0,4,0,0
7, Receita de Essência de Combate de Nível 7,2,recipe-icon-626,626,7,"491,5;492,5;493,5;403,2", Lv 7 Receita de Essência de Combate ,"602,1,1,10000",4.0,0,20300626,1,10,-,2,0,4,0,40
8, Receita de Essência de Combate de Nível 8,2,recipe-icon-627,627,8,"602,2;503,5;504,5;505,5", Lv 8 Receita de Essência de Combate ,"603,1,1,10000",4.0,0,20200627,1,10,-,2,0,4,0,40
9, Receita de Essência de Combate de Nível 9,2,recipe-icon-628,628,9,"603,2;515,5;516,5;517,5", Lv 9 Receita de Essência de Combate ,"604,1,1,10000",4.0,0,20100628,1,10,-,2,0,4,0,40
